seed,severity,modality,regime,estimator,threshold,abstention_rate,coverage_defect,coverage_ok,roc_auc,pr_auc,brier,recall,precision,f1,escape_rate,overkill_rate,true_negative,false_positive,false_negative,true_positive
99,2.0,fusion,inline,xgboost,0.02,0.02937062937062937,0.543046357615894,0.9351145038167938,0.888613652831842,0.9338193819446898,0.18396994962562357,0.9845474613686535,0.7124600638977636,0.8266913809082483,0.01545253863134658,0.6870229007633588,82,180,7,446
99,3.0,vision,inline,xgboost,0.01,0.36363636363636365,0.8984547461368654,0.9007633587786259,0.837377618253206,0.9001615204479703,0.15999767113258193,1.0,0.635343618513324,0.7770154373927959,0.0,0.9923664122137404,2,260,0,453
99,3.0,process,inline,xgboost,0.030000000000000002,0.11748251748251748,0.4988962472406181,0.9541984732824428,0.798118564952901,0.8705204628501206,0.2400818177930684,0.9911699779249448,0.6632200886262924,0.7946902654867256,0.008830022075055188,0.8702290076335878,34,228,4,449
99,3.0,fusion,inline,xgboost,0.02,0.04195804195804196,0.5629139072847682,0.9389312977099237,0.8519749591358711,0.9098903484510188,0.21136079241665273,0.9823399558498896,0.6825153374233128,0.8054298642533937,0.017660044150110375,0.7900763358778626,55,207,8,445
123,0.5,vision,inline,xgboost,0.045,0.1062937062937063,0.869757174392936,0.9236641221374046,0.9985128827325885,0.9991803073995252,0.01599437838654641,0.9977924944812362,0.9149797570850202,0.9545934530095037,0.002207505518763797,0.16030534351145037,220,42,1,452
123,0.5,process,inline,xgboost,0.005,0.15524475524475526,0.5849889624724062,0.9580152671755725,0.8471133916384409,0.8997872900916912,0.21448360205744058,1.0,0.6335664335664336,0.7756849315068494,0.0,1.0,0,262,0,453
123,0.5,fusion,inline,xgboost,0.015,0.15104895104895105,0.7814569536423841,0.9389312977099237,0.9980241983047706,0.9988605441324383,0.026761176929839564,1.0,0.9320987654320988,0.9648562300319489,0.0,0.12595419847328243,229,33,0,453
123,1.0,vision,inline,xgboost,0.045,0.05874125874125874,0.9006622516556292,0.9198473282442748,0.9847243988338978,0.9914039579809617,0.041997125736587856,0.9911699779249448,0.8439849624060151,0.9116751269035533,0.008830022075055188,0.31679389312977096,179,83,4,449
123,1.0,process,inline,xgboost,0.005,0.15524475524475526,0.5849889624724062,0.9580152671755725,0.8471133916384409,0.8997872900916912,0.21448360205744058,1.0,0.6335664335664336,0.7756849315068494,0.0,1.0,0,262,0,453
123,1.0,fusion,inline,xgboost,0.015,0.14545454545454545,0.7461368653421634,0.9465648854961832,0.9864179431440945,0.9923584203295879,0.0593556314604979,0.9845474613686535,0.8831683168316832,0.9311064718162839,0.01545253863134658,0.22519083969465647,203,59,7,446
123,1.5,vision,inline,xgboost,0.01,0.04755244755244755,0.9403973509933775,0.9312977099236641,0.9670896314645366,0.9801586120162512,0.06863302161253518,1.0,0.6471428571428571,0.7857762359063313,0.0,0.9427480916030534,15,247,0,453
123,1.5,process,inline,xgboost,0.005,0.15524475524475526,0.5849889624724062,0.9580152671755725,0.8471133916384409,0.8997872900916912,0.21448360205744058,1.0,0.6335664335664336,0.7756849315068494,0.0,1.0,0,262,0,453
123,1.5,fusion,inline,xgboost,0.005,0.0979020979020979,0.6821192052980133,0.950381679389313,0.9615118885125458,0.9774545772222998,0.11390243674106335,0.9977924944812362,0.716323296354992,0.8339483394833949,0.002207505518763797,0.683206106870229,83,179,1,452
123,2.0,vision,inline,xgboost,0.06,0.22797202797202798,0.9161147902869757,0.8969465648854962,0.8984336821529076,0.9395391356970957,0.1264980391280808,1.0,0.6508620689655172,0.7885117493472585,0.0,0.9274809160305344,19,243,0,453
123,2.0,process,inline,xgboost,0.005,0.15524475524475526,0.5849889624724062,0.9580152671755725,0.8471133916384409,0.8997872900916912,0.21448360205744058,1.0,0.6335664335664336,0.7756849315068494,0.0,1.0,0,262,0,453
123,2.0,fusion,inline,xgboost,0.04,0.03776223776223776,0.6865342163355408,0.9465648854961832,0.9216546180678429,0.951972426750753,0.15773687033328118,0.9867549668874173,0.7693631669535284,0.8646034816247582,0.013245033112582781,0.5114503816793893,128,134,6,447
123,3.0,vision,inline,xgboost,0.01,0.36363636363636365,0.8984547461368654,0.9007633587786259,0.837377618253206,0.9001615204479703,0.15999767113258193,1.0,0.635343618513324,0.7770154373927959,0.0,0.9923664122137404,2,260,0,453
123,3.0,process,inline,xgboost,0.005,0.15524475524475526,0.5849889624724062,0.9580152671755725,0.8471133916384409,0.8997872900916912,0.21448360205744058,1.0,0.6335664335664336,0.7756849315068494,0.0,1.0,0,262,0,453
123,3.0,fusion,inline,xgboost,0.005,0.046153846153846156,0.6114790286975718,0.9465648854961832,0.9023768599497833,0.9390512649315397,0.18468878205326755,1.0,0.6574746008708273,0.7933450087565674,0.0,0.9007633587786259,26,236,0,453
2024,0.5,vision,inline,xgboost,0.045,0.1062937062937063,0.869757174392936,0.9236641221374046,0.9985128827325885,0.9991803073995252,0.01599437838654641,0.9977924944812362,0.9149797570850202,0.9545934530095037,0.002207505518763797,0.16030534351145037,220,42,1,452
2024,0.5,process,inline,xgboost,0.015,0.2811188811188811,0.7527593818984547,0.9618320610687023,0.8296050081728258,0.9015027680827371,0.1788734535260703,1.0,0.6335664335664336,0.7756849315068494,0.0,1.0,0,262,0,453
2024,0.5,fusion,inline,xgboost,0.085,0.12727272727272726,0.8278145695364238,0.9465648854961832,0.999376506074853,0.9996433746100326,0.012516328595711937,0.9977924944812362,0.9720430107526882,0.9847494553376906,0.002207505518763797,0.04961832061068702,249,13,1,452
2024,1.0,vision,inline,xgboost,0.045,0.05874125874125874,0.9006622516556292,0.9198473282442748,0.9847243988338978,0.9914039579809617,0.041997125736587856,0.9911699779249448,0.8439849624060151,0.9116751269035533,0.008830022075055188,0.31679389312977096,179,83,4,449
2024,1.0,process,inline,xgboost,0.015,0.2811188811188811,0.7527593818984547,0.9618320610687023,0.8296050081728258,0.9015027680827371,0.1788734535260703,1.0,0.6335664335664336,0.7756849315068494,0.0,1.0,0,262,0,453
2024,1.0,fusion,inline,xgboost,0.015,0.11888111888111888,0.8278145695364238,0.9198473282442748,0.9909888276629089,0.9948427792377994,0.04078047798882563,1.0,0.755,0.8603988603988604,0.0,0.5610687022900763,115,147,0,453
2024,1.5,vision,inline,xgboost,0.01,0.04755244755244755,0.9403973509933775,0.9312977099236641,0.9670896314645366,0.9801586120162512,0.06863302161253518,1.0,0.6471428571428571,0.7857762359063313,0.0,0.9427480916030534,15,247,0,453
2024,1.5,process,inline,xgboost,0.015,0.2811188811188811,0.7527593818984547,0.9618320610687023,0.8296050081728258,0.9015027680827371,0.1788734535260703,1.0,0.6335664335664336,0.7756849315068494,0.0,1.0,0,262,0,453
2024,1.5,fusion,inline,xgboost,0.049999999999999996,0.04055944055944056,0.8366445916114791,0.916030534351145,0.9657710260687866,0.980613379965803,0.0749937870119764,0.9911699779249448,0.7675213675213676,0.8651252408477842,0.008830022075055188,0.5190839694656488,126,136,4,449
2024,2.0,vision,inline,xgboost,0.06,0.22797202797202798,0.9161147902869757,0.8969465648854962,0.8984336821529076,0.9395391356970957,0.1264980391280808,1.0,0.6508620689655172,0.7885117493472585,0.0,0.9274809160305344,19,243,0,453
2024,2.0,process,inline,xgboost,0.015,0.2811188811188811,0.7527593818984547,0.9618320610687023,0.8296050081728258,0.9015027680827371,0.1788734535260703,1.0,0.6335664335664336,0.7756849315068494,0.0,1.0,0,262,0,453
2024,2.0,fusion,inline,xgboost,0.049999999999999996,0.06713286713286713,0.7947019867549668,0.9389312977099237,0.9293429722123924,0.9612010996982618,0.11513393103738463,0.9933774834437086,0.677710843373494,0.8057296329453895,0.006622516556291391,0.816793893129771,48,214,3,450
2024,3.0,vision,inline,xgboost,0.01,0.36363636363636365,0.8984547461368654,0.9007633587786259,0.837377618253206,0.9001615204479703,0.15999767113258193,1.0,0.635343618513324,0.7770154373927959,0.0,0.9923664122137404,2,260,0,453
2024,3.0,process,inline,xgboost,0.015,0.2811188811188811,0.7527593818984547,0.9618320610687023,0.8296050081728258,0.9015027680827371,0.1788734535260703,1.0,0.6335664335664336,0.7756849315068494,0.0,1.0,0,262,0,453
2024,3.0,fusion,inline,xgboost,0.055,0.12307692307692308,0.7924944812362031,0.9427480916030534,0.9071162563402593,0.9473757693781265,0.13081842602589336,0.9955849889624724,0.6691394658753709,0.8003549245785271,0.004415011037527594,0.851145038167939,39,223,2,451
